awardYear,category,id,givenName,familyName,fullName,gender,birth_date,birth_city,birth_cityNow,birth_continent,birth_country,birth_countryNow,birth_locationString,death_date,death_city,death_cityNow,death_continent,death_country,death_countryNow,death_locationString,orgName,affiliation_1,affiliation_2,affiliation_3,affiliation_4
1982,Chemistry,259,Aaron,Klug,Aaron Klug,male,8/11/26,Zelvas,Zelvas,Europe,Lithuania,Lithuania,"Zelvas, Lithuania",11/20/18,,,,,,N/A,,"MRC Laboratory of Molecular Biology, Cambridge, United Kingdom",,,
1982,Peace,544,Alfonso,García Robles,Alfonso García Robles,male,3/20/11,Zamora,Zamora,North America,Mexico,Mexico,"Zamora, Mexico",9/2/91,Mexico City,Mexico City,North America,Mexico,Mexico,"Mexico City, Mexico",,,,,
1982,Peace,543,Alva,Myrdal,Alva Myrdal,female,1/31/02,Uppsala,Uppsala,Europe,Sweden,Sweden,"Uppsala, Sweden",2/1/86,Stockholm,Stockholm,Europe,Sweden,Sweden,"Stockholm, Sweden",,,,,
1982,Physiology or Medicine,426,Bengt I.,Samuelsson,Bengt I. Samuelsson,male,5/21/34,Halmstad,Halmstad,Europe,Sweden,Sweden,"Halmstad, Sweden",,,,,,,,,"Karolinska Institutet, Stockholm, Sweden",,,
1982,Literature,659,Gabriel,García Márquez,Gabriel García Márquez,male,3/6/27,Aracataca,Aracataca,South America,Colombia,Colombia,"Aracataca, Colombia",4/17/14,Mexico City,Mexico City,North America,Mexico,Mexico,"Mexico City, Mexico",,,,,
1982,Economic Sciences,696,George J.,Stigler,George J. Stigler,male,1/17/11,"Renton, WA","Renton, WA",North America,USA,USA,"Renton, WA, USA",12/1/91,"Chicago, IL","Chicago, IL",North America,USA,USA,"Chicago, IL, USA",,"University of Chicago, Chicago, IL, USA",,,
1982,Physiology or Medicine,427,John R.,Vane,John R. Vane,male,3/29/27,Tardebigg,Tardebigg,Europe,United Kingdom,United Kingdom,"Tardebigg, United Kingdom",11/19/04,Farnborough,Farnborough,Europe,United Kingdom,United Kingdom,"Farnborough, United Kingdom",,"The Wellcome Research Laboratories, Beckenham, United Kingdom",,,
1982,Physics,121,Kenneth G.,Wilson,Kenneth G. Wilson,male,6/8/36,"Waltham, MA","Waltham, MA",North America,USA,USA,"Waltham, MA, USA",6/15/13,"Saco, ME","Saco, ME",North America,USA,USA,"Saco, ME, USA",,"Cornell University, Ithaca, NY, USA",,,
1982,Physiology or Medicine,425,Sune K.,Bergström,Sune K. Bergström,male,1/10/16,Stockholm,Stockholm,Europe,Sweden,Sweden,"Stockholm, Sweden",8/15/04,Stockholm,Stockholm,Europe,Sweden,Sweden,"Stockholm, Sweden",,"Karolinska Institutet, Stockholm, Sweden",,,
1983,Physiology or Medicine,428,Barbara,McClintock,Barbara McClintock,female,6/16/02,"Hartford, CT","Hartford, CT",North America,USA,USA,"Hartford, CT, USA",9/2/92,"Huntington, NY","Huntington, NY",North America,USA,USA,"Huntington, NY, USA",,"Cold Spring Harbor Laboratory, Cold Spring Harbor, NY, USA",,,
1983,Economic Sciences,697,Gerard,Debreu,Gerard Debreu,male,7/4/21,Calais,Calais,Europe,France,France,"Calais, France",12/31/04,Paris,Paris,Europe,France,France,"Paris, France",,"University of California, Berkeley, CA, USA",,,
1983,Chemistry,260,Henry,Taube,Henry Taube,male,11/30/15,Neudorf,Neudorf,North America,Canada,Canada,"Neudorf, Canada",11/16/05,"Stanford, CA","Stanford, CA",North America,USA,USA,"Stanford, CA, USA",,"Stanford University, Stanford, CA, USA",,,
1983,Peace,545,Lech,Walesa,Lech Walesa,male,9/29/43,Popowo,Popowo,Europe,Poland,Poland,"Popowo, Poland",,,,,,,,,,,,
1983,Physics,122,Subramanyan,Chandrasekhar,Subramanyan Chandrasekhar,male,10/19/10,Lahore,Lahore,Asia,India,Pakistan,"Lahore, India (now Pakistan)",8/21/95,"Chicago, IL","Chicago, IL",North America,USA,USA,"Chicago, IL, USA",,"University of Chicago, Chicago, IL, USA",,,
1983,Literature,660,William,Golding,William Golding,male,9/19/11,St. Columb Minor,St. Columb Minor,Europe,United Kingdom,United Kingdom,"St. Columb Minor, United Kingdom",6/19/93,Perranarworthal,Perranarworthal,Europe,United Kingdom,United Kingdom,"Perranarworthal, United Kingdom",,,,,
1983,Physics,123,William A.,Fowler,William Alfred Fowler,male,8/9/11,"Pittsburgh, PA","Pittsburgh, PA",North America,USA,USA,"Pittsburgh, PA, USA",3/14/95,"Pasadena, CA","Pasadena, CA",North America,USA,USA,"Pasadena, CA, USA",,"California Institute of Technology (Caltech), Pasadena, CA, USA",,,
1984,Chemistry,261,Bruce,Merrifield,Robert Bruce Merrifield,male,7/15/21,"Fort Worth, TX","Fort Worth, TX",North America,USA,USA,"Fort Worth, TX, USA",5/14/06,"Cresskill, NJ","Cresskill, NJ",North America,USA,USA,"Cresskill, NJ, USA",,"Rockefeller University, New York, NY, USA",,,
1984,Physiology or Medicine,431,César,Milstein,César Milstein,male,10/8/27,Bahia Blanca,Bahia Blanca,South America,Argentina,Argentina,"Bahia Blanca, Argentina",3/24/02,Cambridge,Cambridge,Europe,United Kingdom,United Kingdom,"Cambridge, United Kingdom",,"MRC Laboratory of Molecular Biology, Cambridge, United Kingdom",,,
1984,Physics,124,Carlo,Rubbia,Carlo Rubbia,male,3/31/34,Gorizia,Gorizia,Europe,Italy,Italy,"Gorizia, Italy",,,,,,,,,"CERN, Geneva, Switzerland",,,
1984,Peace,546,Desmond,Tutu,Desmond Mpilo Tutu,male,10/7/31,Klerksdorp,Klerksdorp,Africa,South Africa,South Africa,"Klerksdorp, South Africa",,,,,,,,,,,,
1984,Physiology or Medicine,430,Georges J.F.,Köhler,Georges J.F. Köhler,male,4/17/46,Munich,Munich,Europe,Germany,Germany,"Munich, Germany",3/1/95,Freiburg im Breisgau,Freiburg im Breisgau,Europe,Germany,Germany,"Freiburg im Breisgau, Germany",,"Basel Institute for Immunology, Basel, Switzerland",,,
1984,Literature,661,Jaroslav,Seifert,Jaroslav Seifert,male,9/23/01,Prague,Prague,Europe,Austria-Hungary,Czech Republic,"Prague, Austria-Hungary (now Czech Republic)",1/10/86,Prague,Prague,Europe,Czechoslovakia,Czech Republic,"Prague, Czechoslovakia (now Czech Republic)",,,,,
1984,Physiology or Medicine,429,Niels K.,Jerne,Niels K. Jerne,male,12/23/11,London,London,Europe,United Kingdom,United Kingdom,"London, United Kingdom",10/7/94,Castillon-du-Gard,Castillon-du-Gard,Europe,France,France,"Castillon-du-Gard, France",,"Basel Institute for Immunology, Basel, Switzerland",,,
1984,Economic Sciences,698,Richard,Stone,Richard Stone,male,8/30/13,London,London,Europe,United Kingdom,United Kingdom,"London, United Kingdom",12/6/91,Cambridge,Cambridge,Europe,United Kingdom,United Kingdom,"Cambridge, United Kingdom",,"University of Cambridge, Cambridge, United Kingdom",,,
1984,Physics,125,Simon,van der Meer,Simon van der Meer,male,11/24/25,the Hague,the Hague,Europe,the Netherlands,the Netherlands,"the Hague, the Netherlands",3/4/11,Geneva,Geneva,Europe,Switzerland,Switzerland,"Geneva, Switzerland",,"CERN, Geneva, Switzerland",,,
1985,Literature,662,Claude,Simon,Claude Simon,male,10/10/13,Tananarive,Antananarivo,Africa,Madagascar,Madagascar,"Tananarive (now Antananarivo), Madagascar",7/6/05,Paris,Paris,Europe,France,France,"Paris, France",,,,,
1985,Economic Sciences,699,Franco,Modigliani,Franco Modigliani,male,6/18/18,Rome,Rome,Europe,Italy,Italy,"Rome, Italy",9/25/03,"Cambridge, MA","Cambridge, MA",North America,USA,USA,"Cambridge, MA, USA",,"Massachusetts Institute of Technology (MIT), Cambridge, MA, USA",,,
1985,Chemistry,262,Herbert A.,Hauptman,Herbert A. Hauptman,male,2/14/17,"New York, NY","New York, NY",North America,USA,USA,"New York, NY, USA",10/23/11,"Buffalo, NY","Buffalo, NY",North America,USA,USA,"Buffalo, NY, USA",,"The Medical Foundation of Buffalo, Buffalo, NY, USA",,,
1985,Chemistry,263,Jerome,Karle,Jerome Karle,male,6/18/18,"New York, NY","New York, NY",North America,USA,USA,"New York, NY, USA",6/6/13,,,,,,N/A,,"US Naval Research Laboratory, Washington, DC, USA",,,
1985,Physiology or Medicine,433,Joseph L.,Goldstein,Joseph L. Goldstein,male,4/18/40,"Sumter, SC","Sumter, SC",North America,USA,USA,"Sumter, SC, USA",,,,,,,,,"University of Texas Southwestern Medical Center at Dallas, Dallas, TX, USA",,,
1985,Physics,126,Klaus,von Klitzing,Klaus von Klitzing,male,6/28/43,Schroda,Schroda,Europe,German-occupied Poland,Poland,"Schroda, German-occupied Poland (now Poland)",,,,,,,,,"Max-Planck-Institut für Festkörperforschung, Stuttgart, Germany",,,
1985,Physiology or Medicine,432,Michael S.,Brown,Michael S. Brown,male,4/13/41,"New York, NY","New York, NY",North America,USA,USA,"New York, NY, USA",,,,,,,,,"University of Texas Southwestern Medical Center at Dallas, Dallas, TX, USA",,,
1986,Chemistry,264,Dudley R.,Herschbach,Dudley R. Herschbach,male,6/18/32,"San José, CA","San José, CA",North America,USA,USA,"San José, CA, USA",,,,,,,,,"Harvard University, Cambridge, MA, USA",,,
1986,Peace,548,Elie,Wiesel,Elie Wiesel,male,9/30/28,Sighet,Sighet,Europe,Romania,Romania,"Sighet, Romania",7/2/16,"New York, NY","New York, NY",North America,USA,USA,"New York, NY, USA",,,,,
1986,Physics,127,Ernst,Ruska,Ernst Ruska,male,12/25/06,Heidelberg,Heidelberg,Europe,Germany,Germany,"Heidelberg, Germany",5/27/88,West Berlin,West Berlin,Europe,Germany,Germany,"West Berlin, Germany",,"Fritz-Haber-Institut der Max-Planck-Gesellschaft, Berlin, Germany",,,
1986,Physics,128,Gerd,Binnig,Gerd Binnig,male,7/20/47,Frankfurt-on-the-Main,Frankfurt-on-the-Main,Europe,West Germany,Germany,"Frankfurt-on-the-Main, West Germany (now Germany)",,,,,,,,,"IBM Zurich Research Laboratory, Rüschlikon, Switzerland",,,
1986,Physics,129,Heinrich,Rohrer,Heinrich Rohrer,male,6/6/33,Buchs,Buchs,Europe,Switzerland,Switzerland,"Buchs, Switzerland",5/16/13,Wollerau,Wollerau,Europe,Switzerland,Switzerland,"Wollerau, Switzerland",,"IBM Zurich Research Laboratory, Rüschlikon, Switzerland",,,
1986,Economic Sciences,700,James M.,Buchanan Jr.,James M. Buchanan Jr.,male,10/3/19,"Murfreesboro, TN","Murfreesboro, TN",North America,USA,USA,"Murfreesboro, TN, USA",1/9/13,"Blacksburg, VA","Blacksburg, VA",North America,USA,USA,"Blacksburg, VA, USA",,"Center for Study of Public Choice, Fairfax, VA, USA",,,
1986,Chemistry,266,John C.,Polanyi,John C. Polanyi,male,1/23/29,Berlin,Berlin,Europe,Germany,Germany,"Berlin, Germany",,,,,,,,,"University of Toronto, Toronto, Canada",,,
1986,Physiology or Medicine,435,Rita,Levi-Montalcini,Rita Levi-Montalcini,female,4/22/09,Turin,Turin,Europe,Italy,Italy,"Turin, Italy",12/30/12,Rome,Rome,Europe,Italy,Italy,"Rome, Italy",,"Institute of Cell Biology of the C.N.R., Rome, Italy",,,
1986,Physiology or Medicine,434,Stanley,Cohen,Stanley Cohen,male,11/17/22,"Brooklyn, NY","Brooklyn, NY",North America,USA,USA,"Brooklyn, NY, USA",2/5/20,"Nashville, TN","Nashville, TN",North America,USA,USA,"Nashville, TN, USA",,"Vanderbilt University School of Medicine, Nashville, TN, USA",,,
1986,Literature,663,Wole,Soyinka,Wole Soyinka,male,7/13/34,Abeokuta,Abeokuta,Africa,Nigeria,Nigeria,"Abeokuta, Nigeria",,,,,,,,,,,,
1986,Chemistry,265,Yuan T.,Lee,Yuan T. Lee,male,11/19/36,Hsinchu,Hsinchu,Asia,Taiwan,Taiwan,"Hsinchu, Taiwan",,,,,,,,,"University of California, Berkeley, CA, USA",,,
1987,Chemistry,269,Charles J.,Pedersen,Charles J. Pedersen,male,10/3/04,Pusan,Pusan,Asia,Korea,South Korea,"Pusan, Korea (now South Korea)",10/26/89,"Salem, NJ","Salem, NJ",North America,USA,USA,"Salem, NJ, USA",,"Du Pont, Wilmington, DE, USA",,,
1987,Chemistry,267,Donald J.,Cram,Donald J. Cram,male,4/22/19,"Chester, VT","Chester, VT",North America,USA,USA,"Chester, VT, USA",6/17/01,"Palm Desert, CA","Palm Desert, CA",North America,USA,USA,"Palm Desert, CA, USA",,"University of California, Los Angeles, CA, USA",,,
1987,Physics,130,J. Georg,Bednorz,J. Georg Bednorz,male,5/16/50,Neuenkirchen,Neuenkirchen,Europe,West Germany,Germany,"Neuenkirchen, West Germany (now Germany)",,,,,,,,,"IBM Zurich Research Laboratory, Rüschlikon, Switzerland",,,
1987,Chemistry,268,Jean-Marie,Lehn,Jean-Marie Lehn,male,9/30/39,Rosheim,Rosheim,Europe,France,France,"Rosheim, France",,,,,,,,,"Université Louis Pasteur, Strasbourg, France","Collège de France, Paris, France",,
1987,Literature,664,Joseph,Brodsky,Joseph Brodsky,male,5/24/40,Leningrad,St. Petersburg,Europe,USSR,Russia,"Leningrad, USSR (now St. Petersburg, Russia)",1/28/96,"New York, NY","New York, NY",North America,USA,USA,"New York, NY, USA",,,,,
1987,Physics,131,K. Alex,Müller,K. Alexander Müller,male,4/20/27,Basel,Basel,Europe,Switzerland,Switzerland,"Basel, Switzerland",,,,,,,,,"IBM Zurich Research Laboratory, Rüschlikon, Switzerland",,,
1987,Peace,549,Oscar,Arias Sánchez,Oscar Arias Sánchez,male,9/13/40,Heredia,Heredia,North America,Costa Rica,Costa Rica,"Heredia, Costa Rica",,,,,,,,,,,,
1987,Economic Sciences,701,Robert M.,Solow,Robert M. Solow,male,8/23/24,"Brooklyn, NY","Brooklyn, NY",North America,USA,USA,"Brooklyn, NY, USA",,,,,,,,,"Massachusetts Institute of Technology (MIT), Cambridge, MA, USA",,,
1987,Physiology or Medicine,436,Susumu,Tonegawa,Susumu Tonegawa,male,9/5/39,Nagoya,Nagoya,Asia,Japan,Japan,"Nagoya, Japan",,,,,,,,,"Massachusetts Institute of Technology (MIT), Cambridge, MA, USA",,,
1988,Physiology or Medicine,439,George H.,Hitchings,George H. Hitchings,male,4/18/05,"Hoquiam, WA","Hoquiam, WA",North America,USA,USA,"Hoquiam, WA, USA",2/27/98,"Chapel Hill, NC","Chapel Hill, NC",North America,USA,USA,"Chapel Hill, NC, USA",,"Wellcome Research Laboratories, Research Triangle Park, NC, USA",,,
1988,Physiology or Medicine,438,Gertrude B.,Elion,Gertrude B. Elion,female,1/23/18,"New York, NY","New York, NY",North America,USA,USA,"New York, NY, USA",2/21/99,"Chapel Hill, NC","Chapel Hill, NC",North America,USA,USA,"Chapel Hill, NC, USA",,"Wellcome Research Laboratories, Research Triangle Park, NC, USA",,,
1988,Chemistry,272,Hartmut,Michel,Hartmut Michel,male,7/18/48,Ludwigsburg,Ludwigsburg,Europe,West Germany,Germany,"Ludwigsburg, West Germany (now Germany)",,,,,,,,,"Max-Planck-Institut für Biophysik, Frankfurt-on-the-Main, Germany",,,
1988,Physics,134,Jack,Steinberger,Jack Steinberger,male,5/25/21,Bad Kissingen,Bad Kissingen,Europe,Germany,Germany,"Bad Kissingen, Germany",,,,,,,,,"CERN, Geneva, Switzerland",,,
1988,Chemistry,270,Johann,Deisenhofer,Johann Deisenhofer,male,9/30/43,Zusamaltheim,Zusamaltheim,Europe,Germany,Germany,"Zusamaltheim, Germany",,,,,,,,,"University of Texas Southwestern Medical Center at Dallas, Dallas, TX, USA","Howard Hughes Medical Institute, N/A",,
1988,Physics,132,Leon M.,Lederman,Leon M. Lederman,male,7/15/22,"New York, NY","New York, NY",North America,USA,USA,"New York, NY, USA",10/3/18,"Rexburg, ID","Rexburg, ID",North America,USA,USA,"Rexburg, ID, USA",,"Fermi National Accelerator Laboratory, Batavia, IL, USA",,,
1988,Economic Sciences,702,Maurice,Allais,Maurice Allais,male,5/31/11,Paris,Paris,Europe,France,France,"Paris, France",10/9/10,Paris,Paris,Europe,France,France,"Paris, France",,"École Nationale Supérieur des Mines de Paris, Paris, France",,,
1988,Physics,133,Melvin,Schwartz,Melvin Schwartz,male,11/2/32,"New York, NY","New York, NY",North America,USA,USA,"New York, NY, USA",8/28/06,"Twin Falls, ID","Twin Falls, ID",North America,USA,USA,"Twin Falls, ID, USA",,"Digital Pathways, Inc., Mountain View, CA, USA",,,
1988,Literature,665,Naguib,Mahfouz,Naguib Mahfouz,male,12/11/11,Cairo,Cairo,Africa,Egypt,Egypt,"Cairo, Egypt",8/30/06,Cairo,Cairo,Africa,Egypt,Egypt,"Cairo, Egypt",,,,,
1988,Chemistry,271,Robert,Huber,Robert Huber,male,2/20/37,Munich,Munich,Europe,Germany,Germany,"Munich, Germany",,,,,,,,,"Max-Planck-Institut für Biochemie, Martinsried, Germany",,,
1988,Physiology or Medicine,437,Sir James W.,Black,Sir James W. Black,male,6/14/24,Uddingston,Uddingston,Europe,Scotland,Scotland,"Uddingston, Scotland",3/21/10,,,,,,N/A,,"London University, King's College Hospital Medical School, London, United Kingdom",,,
1989,Literature,666,Camilo José,Cela,Camilo José Cela,male,5/11/16,Iria Flavia,Iria Flavia,Europe,Spain,Spain,"Iria Flavia, Spain",1/17/02,Madrid,Madrid,Europe,Spain,Spain,"Madrid, Spain",,,,,
1989,Physics,136,Hans G.,Dehmelt,Hans G. Dehmelt,male,9/9/22,Görlitz,Görlitz,Europe,Prussia,Germany,"Görlitz, Prussia (now Germany)",3/7/17,"Seattle, WA","Seattle, WA",North America,USA,USA,"Seattle, WA, USA",,"University of Washington, Seattle, WA, USA",,,
1989,Physiology or Medicine,441,Harold E.,Varmus,Harold E. Varmus,male,12/18/39,"Oceanside, NY","Oceanside, NY",North America,USA,USA,"Oceanside, NY, USA",,,,,,,,,"University of California School of Medicine, San Francisco, CA, USA",,,
1989,Physiology or Medicine,440,J. Michael,Bishop,J. Michael Bishop,male,2/22/36,"York, PA","York, PA",North America,USA,USA,"York, PA, USA",,,,,,,,,"University of California School of Medicine, San Francisco, CA, USA",,,
1989,Peace,551,Lhamo,Thondup,The 14th Dalai Lama (Tenzin Gyatso) ,male,7/6/35,Taktser,Taktser,Asia,Tibet,China,"Taktser, Tibet (now China)",,,,,,,,,,,,
1989,Physics,135,Norman F.,Ramsey,Norman F. Ramsey,male,8/27/15,"Washington, DC","Washington, DC",North America,USA,USA,"Washington, DC, USA",11/4/11,"Wayland, MA","Wayland, MA",North America,USA,USA,"Wayland, MA, USA",,"Harvard University, Cambridge, MA, USA",,,
1989,Chemistry,273,Sidney,Altman,Sidney Altman,male,5/7/39,Montreal,Montreal,North America,Canada,Canada,"Montreal, Canada",,,,,,,,,"Yale University, New Haven, CT, USA",,,
1989,Chemistry,274,Thomas R.,Cech,Thomas R. Cech,male,12/8/47,"Chicago, IL","Chicago, IL",North America,USA,USA,"Chicago, IL, USA",,,,,,,,,"University of Colorado, Boulder, CO, USA",,,
1989,Economic Sciences,703,Trygve,Haavelmo,Trygve Haavelmo,male,12/13/11,Skedsmo,Skedsmo,Europe,Norway,Norway,"Skedsmo, Norway",7/26/99,Oslo,Oslo,Europe,Norway,Norway,"Oslo, Norway",,"University of Oslo, Oslo, Norway",,,
1989,Physics,137,Wolfgang,Paul,Wolfgang Paul,male,8/10/13,Lorenzkirch,Lorenzkirch,Europe,Germany,Germany,"Lorenzkirch, Germany",12/7/93,Bonn,Bonn,Europe,Germany,Germany,"Bonn, Germany",,"University of Bonn, Bonn, Germany",,,
1990,Physiology or Medicine,443,E. Donnall,Thomas,E. Donnall Thomas,male,3/15/20,"Mart, TX","Mart, TX",North America,USA,USA,"Mart, TX, USA",10/20/12,"Seattle, WA","Seattle, WA",North America,USA,USA,"Seattle, WA, USA",,"Fred Hutchinson Cancer Research Center, Seattle, WA, USA",,,
1990,Chemistry,275,Elias James,Corey,Elias James Corey,male,7/12/28,"Methuen, MA","Methuen, MA",North America,USA,USA,"Methuen, MA, USA",,,,,,,,,"Harvard University, Cambridge, MA, USA",,,
1990,Economic Sciences,704,Harry M.,Markowitz,Harry M. Markowitz,male,8/24/27,"Chicago, IL","Chicago, IL",North America,USA,USA,"Chicago, IL, USA",,,,,,,,,"City University of New York, New York, NY, USA",,,
1990,Physics,139,Henry W.,Kendall,Henry W. Kendall,male,12/9/26,"Boston, MA","Boston, MA",North America,USA,USA,"Boston, MA, USA",2/15/99,"Wakulla Springs State Park, FL","Wakulla Springs State Park, FL",North America,USA,USA,"Wakulla Springs State Park, FL, USA",,"Massachusetts Institute of Technology (MIT), Cambridge, MA, USA",,,
1990,Physics,138,Jerome I.,Friedman,Jerome I. Friedman,male,3/28/30,"Chicago, IL","Chicago, IL",North America,USA,USA,"Chicago, IL, USA",,,,,,,,,"Massachusetts Institute of Technology (MIT), Cambridge, MA, USA",,,
1990,Physiology or Medicine,442,Joseph E.,Murray,Joseph E. Murray,male,4/1/19,"Milford, MA","Milford, MA",North America,USA,USA,"Milford, MA, USA",11/26/12,"Boston, MA","Boston, MA",North America,USA,USA,"Boston, MA, USA",,"Brigham and Women's Hospital, Boston, MA, USA",,,
1990,Economic Sciences,705,Merton H.,Miller,Merton H. Miller,male,5/16/23,"Boston, MA","Boston, MA",North America,USA,USA,"Boston, MA, USA",6/3/00,"Chicago, IL","Chicago, IL",North America,USA,USA,"Chicago, IL, USA",,"University of Chicago, Chicago, IL, USA",,,
1990,Peace,552,Mikhail,Gorbachev,Mikhail Sergeyevich Gorbachev,male,3/2/31,Privolnoye,Privolnoye,Europe,USSR,Russia,"Privolnoye, USSR (now Russia)",,,,,,,,,,,,
1990,Literature,667,Octavio,Paz,Octavio Paz,male,3/31/14,Mexico City,Mexico City,North America,Mexico,Mexico,"Mexico City, Mexico",4/19/98,Mexico City,Mexico City,North America,Mexico,Mexico,"Mexico City, Mexico",,,,,
1990,Physics,140,Richard E.,Taylor,Richard E. Taylor,male,11/2/29,"Medicine Hat, Alberta","Medicine Hat, Alberta",North America,Canada,Canada,"Medicine Hat, Alberta, Canada",2/22/18,"Stanford, CA","Stanford, CA",North America,USA,USA,"Stanford, CA, USA",,"Stanford University, Stanford, CA, USA",,,
1990,Economic Sciences,706,William F.,Sharpe,William F. Sharpe,male,6/16/34,"Boston, MA","Boston, MA",North America,USA,USA,"Boston, MA, USA",,,,,,,,,"Stanford University, Stanford, CA, USA",,,
1991,Peace,553,Aung San Suu Kyi,,Aung San Suu Kyi ,female,6/19/45,Rangoon,Yangon,Asia,Burma,Myanmar,"Rangoon, Burma (now Yangon, Myanmar)",,,,,,,,,,,,
1991,Physiology or Medicine,445,Bert,Sakmann,Bert Sakmann,male,6/12/42,Stuttgart,Stuttgart,Europe,Germany,Germany,"Stuttgart, Germany",,,,,,,,,"Max-Planck-Institut für medizinische Forschung, Heidelberg, Germany",,,
1991,Physiology or Medicine,444,Erwin,Neher,Erwin Neher,male,3/20/44,Landsberg,Landsberg,Europe,Germany,Germany,"Landsberg, Germany",,,,,,,,,"Max-Planck-Institut für Biophysikalische Chemie, Göttingen, Germany",,,
